name,number,product_url,thumb_url,hover_url,description
Wevet,273,https://www.farrow-ball.com/paint/wevet,https://www.farrow-ball.com/media/catalog/product/w/e/wevet-273.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_wevet273_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","Wevet is clean, understated and incredibly easy to live with. This tone can be used for an understated, neutral space. Available in-store and online."
Whirlybird,309,https://www.farrow-ball.com/paint/whirlybird,https://www.farrow-ball.com/media/catalog/product/w/h/whirlybird_no._309_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/f/a/farrow-ball-whirlybird.png?width=350&height=350&canvas=350,350&optimize=low&fit=bounds&format=jpeg?h=350&w=350&mode=crop",Whirlybird is a lively green inspired by the papery winged seeds beloved by many playful young gardeners and nature lovers. Available in-store and online.
White Tie,2002,https://www.farrow-ball.com/paint/white-tie,https://www.farrow-ball.com/media/catalog/product/w/h/white_tie_no._2002_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_whitetie2002_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","White Tie is a pale creamy white named after the old, pre-brightened, starched cotton used for white tie jackets. Available in-store and online."
Wimborne White,239,https://www.farrow-ball.com/paint/wimborne-white,https://www.farrow-ball.com/media/catalog/product/w/i/wimborne_white_no._239_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_wimbornewhite239_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Wimborne White is 'just off white' and is named after the market town of Wimborne in Dorset and home to Farrow & Ball. Available in-store and online.
Wine Dark,308,https://www.farrow-ball.com/paint/wine-dark,https://www.farrow-ball.com/media/catalog/product/w/i/wine_dark_no._308_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_winedark308_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","Wine Dark is a rich, dark blue inspired by midnight skies, and named after the term Homer used to describe the sea. Available in-store and online."
Worsted,284,https://www.farrow-ball.com/paint/worsted,https://www.farrow-ball.com/media/catalog/product/w/o/worsted-284.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_worsted284_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Worsted is a rich mid grey that conjures memories of city suits made from flat woven fabric in Norfolk villages. Available in-store and online.
Yard Blue,,https://www.farrow-ball.com/paint/yard-blue,https://www.farrow-ball.com/media/catalog/product/y/a/yard_blue_no._g12_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/y/a/yard_blue_no._g12_-_swirl.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Yard Blue is a lively pain colour that was originally used as the 'estate colour' of a settlement in South Wales. Available in-store and online.
Yeabridge Green,287,https://www.farrow-ball.com/paint/yeabridge-green,https://www.farrow-ball.com/media/catalog/product/y/e/yeabridge-green-287.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_yeabridgegreen287_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","Yeabridge Green is a brigtht avocado green, first discovered in an 18th century Georgian farmhouse in Yeabridge, Somerset. Available in-store and online."
Yellow Ground,218,https://www.farrow-ball.com/paint/yellow-ground,https://www.farrow-ball.com/media/catalog/product/y/e/yellow_ground_no._218_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/p/a/paint_yellowground218_hover.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","Yellow Ground is one of our most useable yellows, and was first used as a background colour within our wallpaper collection. Available in-store and online."
Yellowcake,279,https://www.farrow-ball.com/paint/yellowcake,https://www.farrow-ball.com/media/catalog/product/y/e/yellowcake_no._279_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/h/a/hannabuck_yellowcake.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop","Yellowcake has a very homely and folkloric feel, so this paint colour was named after a slightly unusual home bake. Available in-store and online."
Yonder,9810,https://www.farrow-ball.com/paint/yonder,https://www.farrow-ball.com/media/catalog/product/y/o/yonder_no._9810_-_swirl.jpg?optimize=low&fit=bounds&height=370&width=370&canvas=370:370,"https://www.farrow-ball.com/media/catalog/product/l/a/laia.ventura_yonder.jpg?width=350&height=350&canvas=350,350&optimize=low&fit=bounds?h=350&w=350&mode=crop",Yonder is an ultimate refreshing blue paint colour which is reminiscent of the far-off skies of our childhood imaginations. Available in-store and online.
